ID	NAME	COL-1	COL-2	COL-3	COL-4	COL-5	COL-6	COL-7	COL-8	COL-9	COL-10	COL-11	COL-12	COL-13	COL-14	COL-15	COL-16	COL-17
1040	R-1040	139	139	139	110	69	69	0	69	69	0	69	110	110	69	69	69	69
1041	R-1041	139	161	139	139	110	110	139	139	139	69	139	139	161	110	110	110	110
1042	R-1042	195	220	179	179	179	139	195	179	179	161	220	208	195	161	161	179	195
1043	R-1043	161	179	179	179	110	110	161	179	179	139	195	179	161	139	195	161	161
1044	R-1044	230	139	69	139	179	161	139	139	161	139	161	161	195	179	161	161	179
1045	R-1045	139	69	0	69	69	110	110	69	69	0	69	110	69	69	69	69	69
1046	R-1046	208	69	69	161	139	110	110	161	195	139	161	139	139	110	139	139	195
1047	R-1047	208	69	139	161	161	139	0	69	110	69	69	110	110	69	69	69	110
1048	R-1048	110	110	69	69	139	161	139	139	110	0	69	110	110	69	69	69	69
1049	R-1049	139	110	69	110	69	110	110	110	110	69	69	110	110	69	69	110	110
1050	R-1050	208	161	110	110	69	69	69	69	69	0	0	0	0	0	0	0	0
1051	R-1051	230	161	161	195	161	139	179	179	195	139	179	161	208	139	161	161	139
1052	R-1052	161	161	179	110	110	69	0	69	69	69	110	110	69	69	0	0	69
1053	R-1053	69	139	195	161	69	69	69	0	69	69	110	110	69	69	0	0	0
1054	R-1054	195	179	179	248	318	300	230	195	179	161	179	179	240	220	208	220	220
1055	R-1055	69	69	69	110	0	0	69	69	0	0	0	0	0	0	69	0	0
1056	R-1056	139	161	179	139	195	161	110	139	110	139	69	69	110	110	69	110	110
1057	R-1057	161	139	195	179	110	139	161	161	179	110	179	161	179	139	161	110	139
1058	R-1058	294	110	161	195	161	110	69	69	139	161	179	195	208	179	139	195	230
1059	R-1059	179	195	110	110	110	139	139	161	161	0	110	161	179	161	195	208	195
1060	R-1060	110	110	69	0	0	69	69	69	110	0	0	69	110	139	110	139	161
1061	R-1061	110	69	0	69	69	69	0	69	139	69	110	110	110	110	110	110	110
1062	R-1062	161	139	161	139	161	161	110	161	161	110	110	139	139	110	110	110	139
1063	R-1063	208	179	139	179	208	208	179	195	179	139	139	161	208	179	161	161	179
1064	R-1064	179	195	220	208	179	179	179	179	179	139	161	139	161	110	139	110	139
1065	R-1065	139	139	139	161	208	248	271	264	256	161	161	179	208	240	248	248	220
1066	R-1066	208	179	195	256	195	220	230	220	139	139	139	139	110	110	110	139	161
1067	R-1067	110	110	0	69	69	69	69	0	0	161	220	195	195	110	69	0	110
1068	R-1068	161	139	69	69	69	69	69	0	0	0	0	0	69	69	0	0	0
1069	R-1069	413	369	326	277	248	248	230	230	277	304	326	333	326	314	314	337	356
1070	R-1070	240	179	195	220	195	208	161	179	161	110	110	110	110	110	139	139	161
1071	R-1071	179	69	69	69	69	69	69	110	110	69	110	110	110	69	110	69	110
1072	R-1072	330	356	393	387	356	304	256	230	248	271	289	264	264	240	283	271	309
1073	R-1073	69	0	110	110	69	69	69	69	69	69	69	110	110	110	69	69	69
1074	R-1074	139	179	220	240	195	195	161	139	139	110	161	179	195	179	139	139	139
1075	R-1075	179	139	69	69	69	69	69	69	139	69	69	110	161	110	110	110	110
1076	R-1076	69	69	69	69	69	69	69	69	69	0	0	0	0	0	0	0	0
1077	R-1077	69	69	110	110	69	69	69	0	0	0	69	69	69	69	0	0	0
1078	R-1078	179	110	69	110	110	110	69	110	69	0	0	69	69	69	0	0	0
1079	R-1079	139	139	110	139	110	139	139	110	139	69	69	110	139	110	110	110	110
1080	R-1080	69	110	69	69	0	0	0	0	69	0	0	0	0	0	69	0	69
1081	R-1081	179	314	277	230	161	230	161	179	264	318	353	350	318	318	333	333	369
1082	R-1082	69	139	69	0	69	69	69	69	69	69	110	110	69	110	110	69	139
1083	R-1083	179	161	230	220	220	208	179	161	139	139	179	195	208	195	195	139	139
1084	R-1084	195	161	110	69	110	110	69	69	69	0	69	69	110	69	0	69	69
1085	R-1085	195	256	240	230	220	220	240	220	240	208	195	208	220	208	208	208	179
1086	R-1086	139	179	161	220	220	230	248	220	208	110	179	220	248	240	256	230	195
1087	R-1087	350	358	374	374	369	347	358	347	366	445	401	393	353	361	409	406	374
1088	R-1088	139	69	0	69	0	69	69	110	69	0	69	69	110	69	69	69	110
1089	R-1089	350	322	337	353	326	333	347	353	337	314	326	322	333	314	330	309	326
1090	R-1090	179	179	179	208	161	179	208	195	195	139	161	161	208	195	179	179	139
1091	R-1091	69	69	69	69	69	110	195	220	208	69	110	69	69	69	139	139	161
1092	R-1092	289	277	294	271	240	240	240	230	240	208	256	264	283	289	304	309	326
1093	R-1093	309	322	289	240	208	195	139	139	139	69	139	161	161	139	139	139	139
1094	R-1094	195	179	208	277	283	283	271	256	248	208	230	240	300	264	240	264	264
1095	R-1095	289	240	264	248	208	195	179	179	208	179	220	220	220	208	195	195	179
1096	R-1096	240	208	195	208	179	179	195	179	240	220	230	220	179	195	208	179	195
1097	R-1097	208	110	139	161	161	161	139	139	139	69	110	110	139	110	110	110	139
1098	R-1098	230	220	161	139	110	110	139	139	195	110	179	139	161	161	139	139	195
1099	R-1099	256	230	248	256	230	230	240	248	240	208	230	220	248	230	240	220	230
1100	R-1100	110	0	0	0	69	69	69	69	69	0	0	0	69	69	69	69	69
1101	R-1101	110	69	0	0	69	69	69	69	110	0	69	69	0	0	69	0	69
1102	R-1102	69	110	110	69	69	0	69	69	69	0	69	0	69	0	69	0	0
1103	R-1103	195	161	161	161	161	179	179	179	195	110	161	179	179	179	161	179	139
1104	R-1104	139	110	110	139	69	110	139	139	139	69	110	110	139	110	139	110	110
1105	R-1105	220	179	139	110	69	110	110	110	139	69	110	110	195	139	110	110	110
1106	R-1106	179	139	139	139	139	161	139	139	179	139	161	179	220	161	139	161	179
1107	R-1107	230	161	161	208	161	161	161	139	161	110	139	139	139	110	139	139	139
1108	R-1108	139	110	110	69	0	69	69	69	0	0	0	0	0	0	0	0	0
1109	R-1109	195	110	110	110	110	110	69	69	69	0	69	69	0	0	69	0	0
1110	R-1110	304	277	230	294	318	271	283	294	304	277	264	271	271	289	318	300	294
1111	R-1111	161	139	161	277	283	240	110	69	69	0	69	69	139	110	110	139	179
1112	R-1112	300	277	240	248	294	322	300	294	322	300	318	330	326	322	326	343	340
1113	R-1113	161	195	179	139	110	161	139	110	195	195	195	179	179	220	208	248	240
1114	R-1114	271	161	139	161	161	179	179	179	179	110	161	179	208	179	195	161	179
1115	R-1115	110	69	69	110	110	110	161	161	161	69	110	69	110	110	110	69	139
1116	R-1116	110	161	110	110	69	110	161	195	195	139	161	139	110	110	139	139	161
1117	R-1117	220	208	179	161	110	110	110	69	110	0	69	69	69	69	69	0	0
1118	R-1118	161	69	69	69	69	69	69	110	110	0	69	69	69	69	69	69	110
1119	R-1119	69	69	139	208	220	230	208	240	230	139	139	69	161	110	139	139	179
1120	R-1120	179	179	139	161	161	195	139	179	179	69	139	161	195	161	139	139	110
1121	R-1121	220	240	240	240	230	256	240	240	240	179	195	220	240	230	195	240	230
1122	R-1122	110	110	69	110	69	110	110	110	139	69	69	110	110	69	110	110	69
1123	R-1123	220	139	161	195	179	179	179	179	195	139	179	179	161	161	195	179	208
1124	R-1124	69	69	69	0	69	69	0	69	69	0	69	110	69	69	69	69	69
1125	R-1125	69	0	0	0	0	0	69	0	69	0	69	69	69	69	69	69	69
1126	R-1126	240	230	195	179	139	110	69	0	0	0	0	0	0	0	69	0	0
1127	R-1127	256	256	220	220	179	208	220	208	248	195	220	220	208	220	264	230	220
1128	R-1128	208	240	277	264	230	220	230	230	220	161	161	179	195	195	208	179	179
1129	R-1129	195	139	69	110	69	110	110	139	139	69	110	69	139	69	110	69	110
1130	R-1130	179	208	179	161	139	161	179	179	195	110	161	161	161	139	195	139	161
1131	R-1131	256	161	139	161	161	179	179	195	195	161	179	179	195	161	179	161	161
1132	R-1132	110	69	0	0	0	0	69	69	69	0	0	0	0	0	0	0	0
1133	R-1133	139	69	0	69	69	69	69	69	110	0	69	69	69	69	69	69	69
1134	R-1134	161	195	179	195	208	240	256	240	240	161	161	179	230	230	248	256	230
1135	R-1135	139	69	110	69	0	0	0	0	69	0	69	69	0	0	0	0	0
1136	R-1136	208	208	179	195	195	220	179	195	208	110	139	179	195	179	139	179	179
1137	R-1137	411	340	289	322	300	294	271	271	283	264	289	294	283	294	309	309	340
1138	R-1138	139	110	110	110	69	110	110	110	139	69	110	110	139	69	110	69	69
1139	R-1139	195	240	300	294	300	304	264	248	220	195	240	271	300	264	230	256	248
1140	R-1140	271	195	139	161	161	179	179	161	208	161	179	195	179	139	195	179	161
1141	R-1141	220	139	110	161	139	179	195	195	179	110	110	110	161	139	139	139	161
1142	R-1142	264	283	283	230	256	277	271	240	271	248	256	264	240	271	256	283	277
1143	R-1143	304	271	277	289	264	271	264	240	240	208	220	220	195	179	179	161	161
1144	R-1144	179	139	110	161	208	240	264	300	322	240	240	208	220	220	248	240	256
1145	R-1145	220	220	179	139	110	110	69	69	69	0	69	110	110	69	69	69	69
1146	R-1146	69	69	110	69	69	69	69	0	69	69	139	139	139	69	69	0	69
1147	R-1147	208	230	256	220	208	220	220	208	220	161	208	220	230	208	195	208	208
1148	R-1148	179	110	69	69	0	0	0	0	69	0	0	0	0	0	69	0	0
1149	R-1149	240	139	110	139	139	208	161	110	208	248	277	264	230	195	139	161	230
1150	R-1150	371	322	358	356	350	340	333	330	343	347	350	337	358	343	337	340	343
1151	R-1151	110	0	0	0	0	0	0	0	0	0	69	69	69	0	0	0	69
1152	R-1152	139	161	179	264	277	256	195	179	208	179	208	240	256	240	230	240	230
1153	R-1153	110	0	0	69	69	110	69	69	69	0	0	0	0	0	0	0	0
1154	R-1154	69	69	0	69	0	69	0	69	110	0	69	69	69	69	69	69	69
1155	R-1155	69	69	0	0	69	110	69	69	69	0	0	69	69	69	0	69	0
1156	R-1156	139	69	69	69	69	110	110	110	161	69	69	110	110	110	69	110	110
1157	R-1157	326	326	326	314	309	330	326	322	314	304	309	322	318	314	300	314	314
1158	R-1158	230	240	220	220	230	240	240	220	240	195	208	220	208	220	240	208	195
1159	R-1159	139	0	0	110	0	0	0	0	0	0	69	69	110	69	69	69	69
1160	R-1160	195	208	161	179	248	271	240	240	220	161	195	220	248	240	195	208	230
1161	R-1161	230	300	289	256	271	283	264	256	271	220	248	271	271	240	248	240	240
1162	R-1162	161	161	161	161	179	230	256	271	277	195	208	208	195	195	195	230	230
1163	R-1163	139	139	139	179	139	179	179	161	139	0	110	110	161	161	161	110	69
1164	R-1164	69	69	139	139	110	139	139	110	69	0	69	110	139	110	110	69	0
1165	R-1165	179	110	110	139	110	139	139	161	161	110	161	139	161	110	139	110	110
1166	R-1166	161	139	139	161	110	139	139	139	161	69	110	139	161	139	110	110	110
1167	R-1167	318	318	322	314	300	326	337	322	326	309	318	330	309	326	322	318	309
1168	R-1168	69	161	110	139	179	256	277	264	264	139	161	161	179	230	248	240	240
1169	R-1169	208	264	333	256	139	161	179	139	139	240	277	240	208	195	161	139	161
1170	R-1170	139	110	0	110	69	110	110	110	110	0	110	110	139	69	110	69	110
1171	R-1171	161	161	208	195	179	220	161	179	195	110	195	230	256	240	230	220	195
1172	R-1172	0	0	69	0	0	69	0	69	69	0	0	0	69	69	69	69	69
1173	R-1173	353	343	361	358	353	333	361	337	340	411	369	369	333	330	369	364	343
1174	R-1174	110	69	69	110	69	69	69	69	69	69	69	69	110	69	69	69	69
1175	R-1175	208	139	69	110	139	179	179	179	179	110	110	139	139	161	139	161	161
1176	R-1176	195	230	220	240	230	208	195	179	195	179	161	179	139	139	139	139	139
1177	R-1177	195	69	110	139	179	220	161	110	69	0	69	110	139	110	110	110	110
1178	R-1178	161	179	240	230	230	248	208	161	161	110	161	195	220	208	161	139	110
1179	R-1179	179	0	0	69	0	0	0	0	69	0	0	0	0	0	69	69	69
1180	R-1180	110	110	0	69	69	110	179	195	220	110	139	110	69	69	161	179	179
1181	R-1181	356	314	309	326	277	277	294	322	326	277	271	240	283	240	248	264	294
1182	R-1182	110	69	69	69	69	110	0	69	110	69	139	110	139	110	110	69	110
1183	R-1183	139	139	110	69	69	110	69	69	110	69	110	110	161	110	69	110	110
1184	R-1184	309	333	381	361	309	300	283	264	271	314	318	326	322	304	256	277	283
1185	R-1185	195	240	289	271	208	208	195	161	195	208	256	264	230	208	195	161	161
1186	R-1186	110	110	139	139	110	110	110	110	110	69	139	139	110	110	139	69	69
1187	R-1187	69	69	0	69	0	0	0	0	69	0	0	69	0	0	69	0	0
1188	R-1188	322	374	374	366	376	340	371	387	364	337	369	356	347	326	358	337	343
1189	R-1189	230	294	304	289	289	304	264	264	289	230	248	264	294	240	264	256	240
1190	R-1190	69	110	110	139	161	161	161	139	139	110	139	195	110	139	139	139	110
1191	R-1191	161	179	110	110	69	110	110	110	139	69	69	69	110	110	110	69	110
1192	R-1192	294	283	289	318	277	283	294	264	330	294	330	322	289	283	330	300	277
1193	R-1193	220	264	240	208	220	248	240	240	240	161	208	220	230	208	230	208	208
1194	R-1194	0	69	110	110	69	69	0	0	0	0	0	69	69	0	0	0	0
1195	R-1195	383	371	423	397	378	371	358	337	340	366	374	376	387	343	309	340	364
1196	R-1196	69	69	0	0	0	69	69	69	110	0	69	69	110	0	0	0	0
1197	R-1197	195	69	0	110	69	69	69	69	139	69	110	110	139	139	110	110	110
1198	R-1198	110	69	110	139	69	69	69	110	110	0	69	69	110	69	69	69	69
1199	R-1199	220	277	283	240	256	277	256	256	271	208	220	240	277	248	248	271	264
1200	R-1200	271	264	220	195	179	195	195	179	248	195	220	230	179	208	230	240	208
1201	R-1201	179	139	110	161	179	179	179	139	179	139	161	179	139	139	179	139	139
1202	R-1202	139	69	0	0	69	69	69	69	69	0	69	69	69	69	69	0	69
1203	R-1203	404	395	423	404	409	399	403	393	391	447	409	414	403	408	409	423	413
1204	R-1204	179	179	179	179	161	195	195	179	195	110	139	161	179	179	161	161	161
1205	R-1205	110	0	161	110	0	69	0	0	0	0	139	110	110	69	0	0	0
1206	R-1206	220	208	179	161	161	208	248	283	289	195	161	161	139	161	179	230	230
1207	R-1207	139	139	179	139	139	161	110	110	69	69	110	139	139	110	69	69	69
1208	R-1208	220	179	195	179	195	220	195	195	195	110	139	179	230	179	161	179	195
1209	R-1209	161	69	69	139	110	110	110	161	195	161	139	139	139	139	110	110	139
1210	R-1210	139	220	179	195	195	208	208	195	230	110	179	179	179	195	208	161	139
1211	R-1211	69	69	0	69	0	69	69	69	69	0	0	0	0	0	0	0	0
1212	R-1212	110	69	0	0	0	69	69	110	110	0	69	69	69	0	69	0	0
1213	R-1213	271	220	208	230	161	208	179	208	161	139	195	195	195	195	195	161	208
1214	R-1214	0	69	69	0	0	69	69	69	69	0	0	69	110	69	0	0	69
1215	R-1215	220	139	110	161	110	161	139	139	139	110	110	139	161	139	69	110	139
1216	R-1216	69	69	0	0	0	0	69	69	110	0	0	0	0	0	69	0	0
1217	R-1217	256	230	248	271	220	230	248	248	240	208	264	248	230	195	248	179	195
1218	R-1218	240	289	340	333	294	264	248	248	220	139	195	195	220	161	139	139	179
1219	R-1219	110	69	0	69	0	0	69	69	69	0	0	0	69	0	0	0	0
1220	R-1220	110	110	139	139	110	110	69	69	110	69	110	110	69	69	69	69	69
1221	R-1221	371	391	401	408	376	364	393	369	358	393	369	364	364	374	376	381	389
1222	R-1222	110	161	110	110	161	195	161	139	161	110	139	161	161	110	161	110	110
1223	R-1223	139	179	161	161	139	110	139	110	161	110	161	161	139	161	161	110	139
1224	R-1224	277	240	220	248	195	240	240	264	240	161	195	179	248	230	220	220	256
1225	R-1225	256	139	110	110	110	139	139	110	161	139	161	179	208	179	179	208	230
1226	R-1226	240	220	208	220	208	240	230	220	220	179	195	208	230	220	195	195	208
1227	R-1227	139	0	0	69	69	69	0	69	69	0	0	0	69	0	0	69	69
1228	R-1228	139	139	69	69	69	110	139	179	230	139	110	69	0	69	110	110	139
1229	R-1229	0	0	0	0	0	139	208	230	161	0	0	0	69	69	139	161	179
1230	R-1230	110	69	0	0	0	69	0	0	69	0	0	69	110	69	69	69	69
1231	R-1231	0	0	69	110	69	69	0	0	0	0	69	69	0	0	69	0	69
1232	R-1232	179	208	161	179	161	195	195	179	220	179	195	195	161	179	208	179	161
1233	R-1233	110	69	0	69	0	69	69	69	0	0	0	0	0	0	0	0	0
1234	R-1234	139	69	69	69	69	69	69	110	69	0	69	69	69	0	0	0	69
1235	R-1235	208	161	110	139	110	110	110	139	139	69	139	139	161	110	110	110	110
1236	R-1236	69	69	110	161	69	139	139	139	110	69	110	110	161	110	69	69	69
1237	R-1237	161	139	110	139	139	161	139	139	161	110	110	139	161	139	110	139	110
1238	R-1238	69	69	0	69	0	69	0	69	69	0	69	69	69	69	69	0	0
1239	R-1239	139	110	110	161	110	110	110	139	139	69	110	110	139	110	110	69	69
1240	R-1240	195	220	195	139	110	139	179	208	230	220	248	195	179	139	195	179	220
1241	R-1241	240	230	220	230	220	248	220	220	230	161	208	220	264	208	195	195	220
1242	R-1242	220	195	179	195	161	179	179	179	220	161	208	208	195	179	208	179	179
1243	R-1243	161	208	179	179	179	195	195	195	220	161	220	220	179	195	230	179	179
1244	R-1244	161	161	139	139	69	69	69	69	69	0	0	0	69	0	0	0	0
1245	R-1245	161	139	69	69	69	69	69	69	69	0	69	69	69	69	69	0	69
1246	R-1246	179	69	0	110	69	69	69	110	139	110	161	139	161	110	110	110	139
1247	R-1247	277	256	240	256	283	309	277	264	289	248	304	340	364	340	350	347	358
1248	R-1248	195	110	69	69	0	69	69	69	110	110	139	139	139	110	69	110	139
1249	R-1249	195	161	161	179	230	283	318	309	289	230	230	220	220	256	264	264	277
1250	R-1250	208	195	161	179	179	208	240	248	248	195	248	240	256	240	294	271	283
1251	R-1251	110	69	69	69	110	161	110	110	139	0	69	110	161	110	110	69	69
1252	R-1252	195	110	0	69	69	139	139	161	195	110	179	195	179	161	195	179	179
1253	R-1253	277	208	208	264	256	283	294	294	309	300	337	318	333	277	289	271	304
1254	R-1254	240	230	248	277	208	220	230	256	240	240	240	208	220	208	240	220	220
1255	R-1255	110	69	69	69	0	69	0	0	0	0	0	0	69	0	0	0	0
1256	R-1256	110	110	69	110	0	69	69	0	69	0	0	0	0	0	0	0	0
1257	R-1257	256	256	277	264	230	240	240	208	271	248	264	264	220	277	289	300	294
1258	R-1258	230	208	289	289	264	264	248	248	256	248	271	264	271	248	240	230	248
1259	R-1259	69	0	69	69	110	139	110	0	0	0	69	69	110	69	69	0	0
1260	R-1260	220	277	230	220	248	271	256	256	264	161	230	230	230	220	230	208	208
1261	R-1261	220	161	139	110	69	139	110	110	161	110	161	179	195	161	139	139	161
1262	R-1262	161	220	195	208	139	230	179	195	208	139	139	179	230	161	161	161	179
1263	R-1263	161	179	139	139	110	161	179	139	179	110	161	161	161	139	161	139	139
1264	R-1264	69	69	69	0	0	69	0	69	110	0	69	69	69	0	69	0	0
1265	R-1265	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1266	R-1266	69	0	0	69	110	161	110	69	69	0	69	69	69	69	110	69	0
1267	R-1267	161	139	195	220	230	230	179	195	256	195	230	208	179	110	161	139	195
1268	R-1268	304	256	195	195	240	220	230	230	248	283	271	289	289	230	264	220	230
1269	R-1269	195	161	179	230	195	208	179	161	161	139	161	161	161	139	139	139	139
1270	R-1270	161	208	161	161	230	248	220	195	230	139	179	179	161	179	195	179	161
1271	R-1271	195	161	139	139	139	139	110	139	110	0	110	110	110	69	69	69	69
1272	R-1272	248	179	179	220	208	230	208	230	195	139	179	161	230	179	161	161	179
1273	R-1273	314	240	195	161	110	161	139	139	195	161	208	230	248	195	179	179	220
1274	R-1274	271	248	294	300	208	240	195	161	230	240	304	300	264	248	248	208	208
1275	R-1275	220	179	161	179	161	195	195	139	208	139	179	179	161	161	195	161	161
1276	R-1276	271	208	179	195	208	230	161	161	179	161	208	220	179	179	179	179	195
1277	R-1277	161	139	110	110	0	69	110	69	139	110	161	139	139	69	110	69	69
1278	R-1278	208	179	195	179	139	161	139	139	179	110	195	195	161	139	139	139	139
1279	R-1279	69	69	110	69	69	110	69	69	69	0	69	110	110	110	110	69	69
1280	R-1280	195	318	289	289	289	294	283	283	318	289	314	322	283	330	353	340	330
1281	R-1281	179	161	69	69	69	69	0	69	179	161	208	220	208	220	256	230	220
1282	R-1282	371	378	401	361	395	378	361	350	366	416	403	419	381	356	404	387	414
1283	R-1283	240	304	220	195	208	256	230	208	179	240	343	343	347	283	256	240	240
1284	R-1284	256	220	179	195	179	208	195	179	256	195	248	240	208	230	256	240	240
1285	R-1285	69	69	69	69	69	110	139	161	179	69	110	69	69	69	139	69	110
1286	R-1286	0	0	139	69	0	0	0	0	0	0	139	139	69	0	0	0	0
1287	R-1287	139	179	264	208	161	195	139	110	139	139	220	240	220	179	161	110	110
1288	R-1288	110	110	69	0	0	69	0	0	69	0	0	0	0	0	0	0	0
1289	R-1289	69	0	69	69	0	0	0	0	0	0	69	69	69	0	0	0	0
1290	R-1290	110	0	0	0	0	69	0	0	0	0	69	69	0	0	0	0	0
1291	R-1291	256	179	179	208	230	230	195	220	240	179	208	220	220	179	195	195	195
1292	R-1292	110	0	0	69	69	69	69	69	69	0	69	69	69	69	69	0	0
1293	R-1293	69	110	161	161	139	161	110	69	69	0	69	110	139	110	69	69	0
1294	R-1294	69	139	161	208	179	195	139	110	139	69	139	139	139	161	161	110	69
1295	R-1295	69	69	0	110	0	0	110	110	110	0	0	0	69	69	69	0	110
1296	R-1296	139	69	69	139	161	161	139	161	139	69	110	139	161	139	161	110	139
1297	R-1297	179	110	110	69	0	69	69	69	110	0	69	110	110	110	69	69	110
1298	R-1298	110	110	110	110	69	139	161	110	161	110	110	139	69	69	139	69	69
1299	R-1299	161	179	139	161	110	110	161	179	179	110	161	161	139	139	195	139	110
1300	R-1300	240	208	220	179	195	220	195	195	208	139	179	208	220	208	179	179	208
1301	R-1301	220	240	220	230	195	230	248	248	248	179	240	230	230	220	248	208	208
1302	R-1302	220	139	69	110	110	139	110	110	139	69	110	110	161	139	139	139	139
1303	R-1303	179	69	110	161	161	220	208	179	179	139	161	179	195	161	195	161	161
